id,topic,book,text
doc_618,ancient_history,Parallel_Lives_Plutarch,"Manlius were consuls; but then it was not long before, wars breaking out, the gates were again opened. But, during the reign of Numa, those gates were never seen open a single day, but continued constantly shut for a space of forty-three years together; such an entire and universal cessation of war existed. For not only had the people of Rome itself been softened and charmed into a peaceful temper by the just and mild rule of a pacific prince, but even the neighboring cities, as if some salubrious and gentle air had blown from Rome upon them, began to experience a change of feeling, and partook in the general longing for the sweets of peace and order, and for life employed in the quiet tillage of soil, bringing up of children, and worship of the gods. Festival days and sports, and the secure and peaceful interchange of friendly visits and hospitalities prevailed all through the whole of Italy. The love of virtue and justice flowed from Numa's wisdom as from a fountain, and the serenity of his spirit diffused itself, like a calm, on all sides; so that the hyperboles of poets were flat and tame to express what then existed; as that Over the iron shield the spiders hang their threads, or that Rust eats the pointed spear and double-edged sword. No more is heard the trumpet's brazen roar, Sweet sleep is banished from our eyes no more. For, during the whole reign of Numa, there was neither war, nor sedition, nor innovation in the state, nor any envy or ill-will to his person, nor plot or conspiracy from views of ambition. Either fear of the gods that were thought to watch over him, or reverence for his virtue, or a divine felicity of fortune that in his days preserved human innocence, made his reign, by whatever means, a living example and verification of that saying which Plato, long afterwards, ventured to pronounce, that the sole and only hope of respite or remedy for human evils was in some happy conjunction of events, which should unite in a single person the power of a king and the wisdom of a philosopher, so as to elevate virtue to control and mastery over vice. The wise man is blessed in himself, and blessed also are the auditors who can hear and receive those words which flow from his mouth; and perhaps, too, there is no need of compulsion or menaces to affect the multitude, for the mere sight itself of a shining and conspicuous example of virtue in the life of their prince will bring them spontaneously to virtue, and to a conformity with that blameless and blessed life of good will and mutual concord, supported by temperance and justice, which is the highest benefit that human means can confer; and he is the truest ruler who can best introduce it into the hearts and practice of his subjects. It is the praise of Numa that no one seems ever to have discerned this so clearly as he. As to his children and wives, there is a diversity of reports by several authors; some will have it that he never had any other wife than Tatia, nor more children than one daughter called Pompilia; others will have it that he left also four sons, namely, Pompo, Pinus, Calpus, and Mamercus, every one of whom had issue, and from them descended the noble and illustrious families of Pomponii, Pinarii, Calpurnii, and Mamerci, which for this reason took also the surname of Rex, or King. But there is a third set of"
doc_619,natural_science,Descent_of_Man_Darwin,"of the spur-winged rails, are larger in the male than in the female. (16. For the Egyptian goose, see Macgillivray, ‘British Birds,’ vol. iv. p. 639. For Plectropterus, Livingstone’s ‘Travels,’ p. 254. For Palamedea, Brehm’s ‘Thierleben,’ B. iv. s. 740. See also on this bird Azara, ‘Voyages dans l’Amerique merid.’ tom. iv. 1809, pp. 179, 253.) In certain plovers, however, the wing-spurs must be considered as a sexual character. Thus in the male of our common peewit (Vanellus cristatus) the tubercle on the shoulder of the wing becomes more prominent during the breeding-season, and the males fight together. In some species of Lobivanellus a similar tubercle becomes developed during the breeding-season “into a short horny spur.” In the Australian L. lobatus both sexes have spurs, but these are much larger in the males than in the females. In an allied bird, the Hoplopterus armatus, the spurs do not increase in size during the breeding-season; but these birds have been seen in Egypt to fight together, in the same manner as our peewits, by turning suddenly in the air and striking sideways at each other, sometimes with fatal results. Thus also they drive away other enemies. (17. See, on our peewit, Mr. R. Carr in ‘Land and Water,’ Aug. 8th, 1868, p. 46. In regard to Lobivanellus, see Jerdon’s ‘Birds of India,’ vol. iii. p. 647, and Gould’s ‘Handbook of Birds of Australia,’ vol. ii. p. 220. For the Hoplopterus, see Mr. Allen in the ‘Ibis,’ vol. v. 1863, p. 156.) The season of love is that of battle; but the males of some birds, as of the game-fowl and ruff, and even the young males of the wild turkey and grouse (18. Audubon, ‘Ornithological Biography,’ vol. ii. p. 492; vol. i. pp. 4-13.), are ready to fight whenever they meet. The presence of the female is the teterrima belli causa. The Bengali baboos make the pretty little males of the amadavat (Estrelda amandava) fight together by placing three small cages in a row, with a female in the middle; after a little time the two males are turned loose, and immediately a desperate battle ensues. (19. Mr. Blyth, ‘Land and Water,’ 1867, p. 212.) When many males congregate at the same appointed spot and fight together, as in the case of grouse and various other birds, they are generally attended by the females (20. Richardson on Tetrao umbellus, ‘Fauna Bor. Amer.: Birds,’ 1831, p. 343. L. Lloyd, ‘Game Birds of Sweden,’ 1867, pp. 22, 79, on the capercailzie and black-cock. Brehm, however, asserts (‘Thierleben,’ B. iv. s. 352) that in Germany the grey-hens do not generally attend the Balzen of the black-cocks, but this is an exception to the common rule; possibly the hens may lie hidden in the surrounding bushes, as is known to be the case with the gray-hens in Scandinavia, and with other species in N. America.), which afterwards pair with the victorious combatants. But in some cases the pairing precedes instead of succeeding the combat: thus according to Audubon (21. ‘Ornithological Biography,’ vol. ii. p. 275.), several males of the Virginian goat-sucker (Caprimulgus virgianus) “court, in a highly entertaining manner the female, and no sooner has she made her choice, than her approved gives chase to all intruders, and drives them beyond his dominions.” Generally the males try to drive away or kill their rivals before they pair. It does not, however, appear that the females invariably prefer the victorious males. I have indeed been assured by Dr. W. Kovalevsky that the female capercailzie sometimes steals away with a young male who has not dared to"
doc_620,stoic_philosophy,Nicomachean_Ethics_Aristotle,"the commencement of . [Greek: nun de phainontai] [Greek: katokochimon ek tæs aretæs]. [58] It must be remembered, that [Greek: phronæsis] is used throughout this chapter in two senses, its proper and complete sense of Practical Wisdom, and its incomplete one of merely the Intellectual Element of it. [1] The account of Virtue and Vice hitherto given represents rather what men _may be_ than what they _are_. In this book we take a practical view of Virtue and Vice, in their ordinary, every day development. [2] This illustrates the expression, “_Deceits_ of the Flesh.” [3] Another reading omits the [Greek:——]; the meaning of the whole passage would be exactly the same—it would then run, “if he had been convinced of the rightness of what he does, _i.e._ if he were now acting on conviction, he might stop in his course on a change of conviction.” [4] Major and minor Premises of the [Greek:——] [Greek——] [5]Some necessarily implying knowledge of the particular, others not. [6] As a modern parallel, take old Trumbull in Scott’s “Red Gauntlet.” [7] That is, as I understand it, either the major or the minor premise, it is true, that “all that is sweet is pleasant,” it is true also, that “this is sweet,” what is contrary to Right Reason is the bringing in this minor to the major _i.e._ the universal maxim, forbidding to taste. Thus, a man goes to a convivial meeting with the maxim in his mind “All excess is to be avoided,” at a certain time his [Greek:——] tells him “This glass is excess.” As a matter of mere reasoning, he cannot help receiving the conclusion “This glass is to be avoided,” and supposing him to be morally sound he would accordingly abstain. But [Greek:——], being a simple tendency towards indulgence suggests, in place of the minor premise “This is excess,” its own premise “This is sweet,” this again suggests the self-indulgent maxim or principle (‘[Greek:——]), “All that is sweet is to be tasted,” and so, by strict logical sequence, proves “This glass is to be tasted.” The solution then of the phænomenon of [Greek:——] is this that [Greek:——], by its direct action on the animal nature, swamps the suggestions of Right Reason. On the high ground of Universals, [Greek:——] i.e. [Greek:——] easily defeats [Greek:——]. The [Greek:——], an hour before he is in temptation, would never deliberately prefer the maxim “All that is sweet is to be tasted” to “All excess is to be avoided.” The [Greek:——] would. Horace has a good comment upon this (II Sat 2): Quæ virtus et quanta, bom, sit vivere parvo Discite, _non inter lances mensasque nitentes_ Verum hic _impransi_ mecum disquirite Compare also Proverbs XXIII. 31. “Look not thou upon the wine when it is red,” etc. [8] As we commonly speak, Metaphysicians. Physiology of course includes Metaphysics. [9] [Greek: oron]. Aristotle’s own account of this word (Prior Analyt ii. 1) is [Greek: eis on dialuetai hae protasis], but both in the account of [Greek: nous] and here it seems that the proposition itself is really indicated by it. [10] The Greek would give “avoids excessive pain,” but this is not true, for the excess of pain would be ground for excuse the warrant for translating as in the text, is the passage occurring just below [Greek: diokei tas uperbolas kai pheugei metrias lupas]. [11] Compare Bishop Butler on Particular Propensions, Analogy, Part I chap v sect. iv. [12] That is, they are to the right states as Vice to Virtue. [14] Consult in connection with this Chapter the Chapter on [Greek: orgae] in the Rhetoric, II."
doc_621,stoic_philosophy,On_the_Nature_of_Things_Lucretius,"Young boys the nauseous wormwood, first do touch The brim around the cup with the sweet juice And yellow of the honey, in order that The thoughtless age of boyhood be cajoled As far as the lips, and meanwhile swallow down The wormwood's bitter draught, and, though befooled, Be yet not merely duped, but rather thus Grow strong again with recreated health: So now I too (since this my doctrine seems In general somewhat woeful unto those Who've had it not in hand, and since the crowd Starts back from it in horror) have desired To expound our doctrine unto thee in song Soft-speaking and Pierian, and, as 'twere, To touch it with sweet honey of the Muse-- If by such method haply I might hold The mind of thee upon these lines of ours, Till thou dost learn the nature of all things And understandest their utility. EXISTENCE AND CHARACTER OF THE IMAGES But since I've taught already of what sort The seeds of all things are, and how distinct In divers forms they flit of own accord, Stirred with a motion everlasting on, And in what mode things be from them create, And since I've taught what the mind's nature is, And of what things 'tis with the body knit And thrives in strength, and by what mode uptorn That mind returns to its primordials, Now will I undertake an argument-- One for these matters of supreme concern-- That there exist those somewhats which we call The images of things: these, like to films Scaled off the utmost outside of the things, Flit hither and thither through the atmosphere, And the same terrify our intellects, Coming upon us waking or in sleep, When oft we peer at wonderful strange shapes And images of people lorn of light, Which oft have horribly roused us when we lay In slumber--that haply nevermore may we Suppose that souls get loose from Acheron, Or shades go floating in among the living, Or aught of us is left behind at death, When body and mind, destroyed together, each Back to its own primordials goes away. And thus I say that effigies of things, And tenuous shapes from off the things are sent, From off the utmost outside of the things, Which are like films or may be named a rind, Because the image bears like look and form With whatso body has shed it fluttering forth-- A fact thou mayst, however dull thy wits, Well learn from this: mainly, because we see Even 'mongst visible objects many be That send forth bodies, loosely some diffused-- Like smoke from oaken logs and heat from fires-- And some more interwoven and condensed-- As when the locusts in the summertime Put off their glossy tunics, or when calves At birth drop membranes from their body's surface, Or when, again, the slippery serpent doffs Its vestments 'mongst the thorns--for oft we see The breres augmented with their flying spoils: Since such takes place, 'tis likewise certain too That tenuous images from things are sent, From off the utmost outside of the things. For why those kinds should drop and part from things, Rather than others tenuous and thin, No power has man to open mouth to tell; Especially, since on outsides of things Are bodies many and minute which could, In the same order which they had before, And with the figure of their form preserved, Be thrown abroad, and much more swiftly too, Being less subject to impediments, As few in number and placed along the front. For truly many things we see discharge Their stuff"
doc_622,stoic_philosophy,Nicomachean_Ethics_Aristotle,"in which, he meant. Now when the hurt has come about contrary to all reasonable expectation, it is a Misadventure; when though not contrary to expectation yet without any viciousness, it is a Mistake; for a man makes a mistake when the origination of the cause rests with himself, he has a misadventure when it is external to himself. When again he acts with knowledge, but not from previous deliberation, it is an unjust action; for instance, whatever happens to men from anger or other passions which are necessary or natural: for when doing these hurts or making these mistakes they act unjustly of course and their actions are unjust, still they are not yet confirmed unjust or wicked persons by reason of these, because the hurt did not arise from depravity in the doer of it: but when it does arise from deliberate choice, then the doer is a confirmed unjust and depraved man. And on this principle acts done from anger are fairly judged not to be from malice prepense, because it is not the man who acts in wrath who is the originator really but he who caused his wrath. And again, the question at issue in such cases is not respecting the fact but respecting the justice of the case, the occasion of anger being a notion of injury.[25] I mean, that the parties do not dispute about the fact, as in questions of contract (where one of the two must be a rogue, unless real forgetfulness can be pleaded), but, admitting the fact, they dispute on which side the justice of the case lies (the one who plotted against the other, _i.e._ the real aggressor, of course, cannot be ignorant),[26] so that the one thinks there is injustice committed while the other does not. Well then, a man acts unjustly if he has hurt another of deliberate purpose, and he who commits such acts of injustice is _ipso facto_ an unjust character when they are in violation of the proportionate or the equal; and in like manner also a man is a just character when he acts justly of deliberate purpose, and he does act justly if he acts voluntarily. Then as for involuntary acts of harm, they are either such as are excusable or such as are not: under the former head come all errors done not merely in ignorance but from ignorance; under the latter all that are done not from ignorance but in ignorance caused by some passion which is neither natural nor fairly attributable to human infirmity. . Now a question may be raised whether we have spoken with sufficient distinctness as to being unjustly dealt with, and dealing unjustly towards others. First, whether the case is possible which Euripides has put, saying somewhat strangely, “My mother he hath slain; the tale is short, Either he willingly did slay her willing, Or else with her will but against his own.” I mean then, is it really possible for a person to be unjustly dealt with with his own consent, or must every case of being unjustly dealt with be against the will of the sufferer as every act of unjust dealing is voluntary? And next, are cases of being unjustly dealt with to be ruled all one way as every act of unjust dealing is voluntary? or may we say that some cases are voluntary and some involuntary? Similarly also as regards being justly dealt with: all just acting is voluntary, so that it is fair to suppose that the being dealt with unjustly or justly must be similarly opposed, as"
doc_623,ancient_history,History_Thucydides,"Upon this Agis proposed to them to save their scruples about breaking the Isthmian truce by taking the expedition upon himself. The Corinthians not consenting to this, a delay ensued, during which the Athenians conceived suspicions of what was preparing at Chios, and sent Aristocrates, one of their generals, and charged them with the fact, and, upon the denial of the Chians, ordered them to send with them a contingent of ships, as faithful confederates. Seven were sent accordingly. The reason of the dispatch of the ships lay in the fact that the mass of the Chians were not privy to the negotiations, while the few who were in the secret did not wish to break with the multitude until they had something positive to lean upon, and no longer expected the Peloponnesians to arrive by reason of their delay. In the meantime the Isthmian games took place, and the Athenians, who had been also invited, went to attend them, and now seeing more clearly into the designs of the Chians, as soon as they returned to Athens took measures to prevent the fleet putting out from Cenchreae without their knowledge. After the festival the Peloponnesians set sail with twenty-one ships for Chios, under the command of Alcamenes. The Athenians first sailed against them with an equal number, drawing off towards the open sea. The enemy, however, turning back before he had followed them far, the Athenians returned also, not trusting the seven Chian ships which formed part of their number, and afterwards manned thirty-seven vessels in all and chased him on his passage alongshore into Spiraeum, a desert Corinthian port on the edge of the Epidaurian frontier. After losing one ship out at sea, the Peloponnesians got the rest together and brought them to anchor. The Athenians now attacked not only from the sea with their fleet, but also disembarked upon the coast; and a melee ensued of the most confused and violent kind, in which the Athenians disabled most of the enemy’s vessels and killed Alcamenes their commander, losing also a few of their own men. After this they separated, and the Athenians, detaching a sufficient number of ships to blockade those of the enemy, anchored with the rest at the islet adjacent, upon which they proceeded to encamp, and sent to Athens for reinforcements; the Peloponnesians having been joined on the day after the battle by the Corinthians, who came to help the ships, and by the other inhabitants in the vicinity not long afterwards. These saw the difficulty of keeping guard in a desert place, and in their perplexity at first thought of burning the ships, but finally resolved to haul them up on shore and sit down and guard them with their land forces until a convenient opportunity for escaping should present itself. Agis also, on being informed of the disaster, sent them a Spartan of the name of Thermon. The Lacedaemonians first received the news of the fleet having put out from the Isthmus, Alcamenes having been ordered by the ephors to send off a horseman when this took place, and immediately resolved to dispatch their own five vessels under Chalcideus, and Alcibiades with him. But while they were full of this resolution came the second news of the fleet having taken refuge in Spiraeum; and disheartened at their first step in the Ionian war proving a failure, they laid aside the idea of sending the ships from their own country, and even wished to recall some that had already sailed. Perceiving this, Alcibiades again persuaded Endius and the other ephors to persevere in"
doc_624,natural_science,Descent_of_Man_Darwin,"been transmitted at first to the adults alone, and at some subsequent period transferred to the young. For it is known that, when the law of inheritance at corresponding ages fails, the offspring often inherit characters at an earlier age than that at which they first appeared in their parents. (30. ‘Variation of Animals and Plants under Domestication,’ vol. ii. p. 79.) Cases apparently of this kind have been observed with birds in a state of nature. For instance Mr. Blyth has seen specimens of Lanius rufus and of Colymbus glacialis which had assumed whilst young, in a quite anomalous manner, the adult plumage of their parents. (31. ‘Charlesworth’s Magazine of Natural History,’ vol. i. 1837, pp. 305, 306.) Again, the young of the common swan (Cygnus olor) do not cast off their dark feathers and become white until eighteen months or two years old; but Dr. F. Forel has described the case of three vigorous young birds, out of a brood of four, which were born pure white. These young birds were not albinos, as shewn by the colour of their beaks and legs, which nearly resembled the same parts in the adults. (32. ‘Bulletin de la Soc. Vaudoise des Sc. Nat.’ vol. x. 1869, p. 132. The young of the Polish swan, Cygnus immutabilis of Yarrell, are always white; but this species, as Mr. Sclater informs me, is believed to be nothing more than a variety of the domestic swan (Cygnus olor).) It may be worth while to illustrate the above three modes by which, in the present class, the two sexes and the young may have come to resemble each other, by the curious case of the genus Passer. (33. I am indebted to Mr. Blyth for information in regard to this genus. The sparrow of Palestine belongs to the sub-genus Petronia.) In the house-sparrow (P. domesticus) the male differs much from the female and from the young. The young and the females are alike, and resemble to a large extent both sexes and the young of the sparrow of Palestine (P. brachydactylus), as well as of some allied species. We may therefore assume that the female and young of the house-sparrow approximately shew us the plumage of the progenitor of the genus. Now with the tree-sparrow (P. montanus) both sexes and the young closely resemble the male of the house-sparrow; so that they have all been modified in the same manner, and all depart from the typical colouring of their early progenitor. This may have been effected by a male ancestor of the tree-sparrow having varied, firstly, when nearly mature; or, secondly, whilst quite young, and by having in either case transmitted his modified plumage to the females and the young; or, thirdly, he may have varied when adult and transmitted his plumage to both adult sexes, and, owing to the failure of the law of inheritance at corresponding ages, at some subsequent period to his young. It is impossible to decide which of these three modes has generally prevailed throughout the present class of cases. That the males varied whilst young, and transmitted their variations to their offspring of both sexes, is the most probable. I may here add that I have, with little success, endeavoured, by consulting various works, to decide how far the period of variation in birds has generally determined the transmission of characters to one sex or to both. The two rules, often referred to (namely, that variations occurring late in life are transmitted to one and the same sex, whilst those which occur early in life are transmitted to both"
doc_625,stoic_philosophy,Meditations_Aurelius,"he that is ignorant that such a thing hath happened unto him, or he that is ambitious to be commended for his magnanimity, can be patient, and is not grieved: is it not a grievous thing, that either ignorance, or a vain desire to please and to be commended, should be more powerful and effectual than true prudence? As for the things themselves, they touch not the soul, neither can they have any access unto it: neither can they of themselves any ways either affect it, or move it. For she herself alone can affect and move herself, and according as the dogmata and opinions are, which she doth vouchsafe herself; so are those things which, as accessories, have any co-existence with her. XVII. After one consideration, man is nearest unto us; as we are bound to do them good, and to bear with them. But as he may oppose any of our true proper actions, so man is unto me but as a thing indifferent: even as the sun, or the wind, or some wild beast. By some of these it may be, that some operation or other of mine, may be hindered; however, of my mind and resolution itself, there can be no let or impediment, by reason of that ordinary constant both exception (or reservation wherewith it inclineth) and ready conversion of objects; from that which may not be, to that which may be, which in the prosecution of its inclinations, as occasion serves, it doth observe. For by these the mind doth turn and convert any impediment whatsoever, to be her aim and purpose. So that what before was the impediment, is now the principal object of her working; and that which before was in her way, is now her readiest way. XVIII. Honour that which is chiefest and most powerful in the world, and that is it, which makes use of all things, and governs all things. So also in thyself; honour that which is chiefest, and most powerful; and is of one kind and nature with that which we now spake of. For it is the very same, which being in thee, turneth all other things to its own use, and by whom also thy life is governed. XIX. That which doth not hurt the city itself; cannot hurt any citizen. This rule thou must remember to apply and make use of upon every conceit and apprehension of wrong. If the whole city be not hurt by this, neither am I certainly. And if the whole be not, why should I make it my private grievance? consider rather what it is wherein he is overseen that is thought to have done the wrong. Again, often meditate how swiftly all things that subsist, and all things that are done in the world, are carried away, and as it were conveyed out of sight: for both the substance themselves, we see as a flood, are in a continual flux; and all actions in a perpetual change; and the causes themselves, subject to a thousand alterations, neither is there anything almost, that may ever be said to be now settled and constant. Next unto this, and which follows upon it, consider both the infiniteness of the time already past, and the immense vastness of that which is to come, wherein all things are to be resolved and annihilated. Art not thou then a very fool, who for these things, art either puffed up with pride, or distracted with cares, or canst find in thy heart to make such moans as for a thing that would trouble thee"
doc_626,ancient_history,Parallel_Lives_Plutarch,"ships. The wreck floated on all the neighboring shore for many days after. The merchant ship, in which he himself was, could not well in that heavy swell be brought ashore by the masters for its bigness, and it being heavy with water and ready to sink, he left it and went aboard a pirate vessel, delivering himself into the hands of pirates, and thus unexpectedly and wonderfully came safe to Heraclea, in Pontus. Thus the proud language Lucullus had used to the senate, ended without any mischance. For they having decreed him three thousand talents to furnish out a navy, he himself was against it, and sent them word that without any such great and costly supplies, by the confederate shipping alone, he did not in the least doubt but to rout Mithridates from the sea. And so he did, by divine assistance, for it is said that the wrath of Diana of Priapus brought the great tempest upon the men of Pontus, because they had robbed her temple, and removed her image. Many were persuading Lucullus to defer the war, but he rejected their counsel, and marched through Bithynia and Galatia into the king's country, in such great scarcity of provision at first, that thirty thousand Galatians followed, every man carrying a bushel of wheat at his back. But subduing all in his progress before him, he at last found himself in such great plenty, that an ox was sold in the camp for a single drachma, and a slave for four. The other booty they made no account of, but left it behind or destroyed it; there being no disposing of it, where all had such abundance. But when they had made frequent incursions with their cavalry, and had advanced as far Themiscyra, and the plains of the Thermodon, merely laying waste the country before them, they began to find fault with Lucullus, asking ""why he took so many towns by surrender, and never one by storm, which might enrich them with the plunder? and now, forsooth, leaving Amisus behind, a rich and wealthy city, of easy conquest, if closely besieged, he will carry us into the Tibarenian and Chaldean wilderness, to fight with Mithridates."" Lucullus, little thinking this would be of such dangerous consequence as it afterwards proved, took no notice and slighted it; and was rather anxious to excuse himself to those who blamed his tardiness, in losing time about small pitiful places not worth the while, and allowing Mithridates opportunity to recruit. ""That is what I design,"" said he, ""and sit here contriving by my delay, that he may grow great again, and gather a considerable army, which may induce him to stand, and not fly away before us. For do you not see the wide and unknown wilderness behind? Caucasus is not far off, and a multitude of vast mountains, enough to conceal ten thousand kings that wished to avoid a battle. Besides this, a journey but of few days leads from Cabira to Armenia, where Tigranes reigns, king of kings, and holds in his hands a power that has enabled him to keep the Parthians in narrow bounds, to remove Greek cities bodily into Media, to conquer Syria and Palestine, to put to death the kings of the royal line of Seleucus, and carry away their wives and daughters by violence. This same is relation and son-in-law to Mithridates, and cannot but receive him upon entreaty, and enter into war with us to defend him; so that, while we endeavor to depose Mithridates, we shall endanger the bringing in of Tigranes against"
doc_627,natural_science,Descent_of_Man_Darwin,"the males of a Chinese Macropus has been given by M. Carbonnier, who carefully observed these fishes under confinement. (27. ‘Bulletin de la Societé d’Acclimat.’ Paris, July 1869, and Jan. 1870.) The males are most beautifully coloured, more so than the females. During the breeding-season they contend for the possession of the females; and, in the act of courtship, expand their fins, which are spotted and ornamented with brightly coloured rays, in the same manner, according to M. Carbonnier, as the peacock. They then also bound about the females with much vivacity, and appear by “l’étalage de leurs vives couleurs chercher a attirer l’attention des femelles, lesquelles ne paraissaient indifférentes a ce manège, elles nageaient avec une molle lenteur vers les males et semblaient se complaire dans leur voisinage.” After the male has won his bride, he makes a little disc of froth by blowing air and mucus out of his mouth. He then collects the fertilised ova, dropped by the female, in his mouth; and this caused M. Carbonnier much alarm, as he thought that they were going to be devoured. But the male soon deposits them in the disc of froth, afterwards guarding them, repairing the froth, and taking care of the young when hatched. I mention these particulars because, as we shall presently see, there are fishes, the males of which hatch their eggs in their mouths; and those who do not believe in the principle of gradual evolution might ask how could such a habit have originated; but the difficulty is much diminished when we know that there are fishes which thus collect and carry the eggs; for if delayed by any cause in depositing them, the habit of hatching them in their mouths might have been acquired. To return to our more immediate subject. The case stands thus: female fishes, as far as I can learn, never willingly spawn except in the presence of the males; and the males never fertilise the ova except in the presence of the females. The males fight for the possession of the females. In many species, the males whilst young resemble the females in colour; but when adult become much more brilliant, and retain their colours throughout life. In other species the males become brighter than the females and otherwise more highly ornamented, only during the season of love. The males sedulously court the females, and in one case, as we have seen, take pains in displaying their beauty before them. Can it be believed that they would thus act to no purpose during their courtship? And this would be the case, unless the females exert some choice and select those males which please or excite them most. If the female exerts such choice, all the above facts on the ornamentation of the males become at once intelligible by the aid of sexual selection. We have next to inquire whether this view of the bright colours of certain male fishes having been acquired through sexual selection can, through the law of the equal transmission of characters to both sexes, be extended to those groups in which the males and females are brilliant in the same, or nearly the same degree and manner. In such a genus as Labrus, which includes some of the most splendid fishes in the world—for instance, the Peacock Labrus (L. pavo), described (28. Bory Saint Vincent, in ‘Dict. Class. d’Hist. Nat.’ tom. ix. 1826, p. 151.), with pardonable exaggeration, as formed of polished scales of gold, encrusting lapis-lazuli, rubies, sapphires, emeralds, and amethysts—we may, with much probability, accept this belief; for we have seen that"
doc_628,political_economy,Leviathan_Hobbes,"is neither a misunderstanding of Scripture, nor a new invention of the Roman Church, but a custome as ancient as the Common-wealth of Rome it self. The first that ever was canonized at Rome, was Romulus, and that upon the narration of Julius Proculus, that swore before the Senate, he spake with him after his death, and was assured by him, he dwelt in Heaven, and was there called Quirinius, and would be propitious to the State of their new City: And thereupon the Senate gave Publique Testimony of his Sanctity. Julius Caesar, and other Emperors after him, had the like Testimony; that is, were Canonized for Saints; now defined; and is the same with the Apotheosis of the Heathen. The Name Of Pontifex It is also from the Roman Heathen, that the Popes have received the name, and power of PONTIFEX MAXIMUS. This was the name of him that in the ancient Common-wealth of Rome, had the Supreme Authority under the Senate and People, of regulating all Ceremonies, and Doctrines concerning their Religion: And when Augustus Caesar changed the State into a Monarchy, he took to himselfe no more but this office, and that of Tribune of the People, (than is to say, the Supreme Power both in State, and Religion;) and the succeeding Emperors enjoyed the same. But when the Emperour Constantine lived, who was the first that professed and authorized Christian Religion, it was consonant to his profession, to cause Religion to be regulated (under his authority) by the Bishop of Rome: Though it doe not appear they had so soon the name of Pontifex; but rather, that the succeeding Bishops took it of themselves, to countenance the power they exercised over the Bishops of the Roman Provinces. For it is not any Priviledge of St. Peter, but the Priviledge of the City of Rome, which the Emperors were alwaies willing to uphold; that gave them such authority over other Bishops; as may be evidently seen by that, that the Bishop of Constantinople, when the Emperour made that City the Seat of the Empire, pretended to bee equall to the Bishop of Rome; though at last, not without contention, the Pope carryed it, and became the Pontifex Maximus; but in right onely of the Emperour; and not without the bounds of the Empire; nor any where, after the Emperour had lost his power in Rome; though it were the Pope himself that took his power from him. From whence wee may by the way observe, that there is no place for the superiority of the Pope over other Bishops, except in the territories whereof he is himself the Civill Soveraign; and where the Emperour having Soveraign Power Civill, hath expressely chosen the Pope for the chief Pastor under himselfe, of his Christian Subjects. Procession Of Images The carrying about of Images in Procession, is another Relique of the Religion of the Greeks, and Romans: For they also carried their Idols from place to place, in a kind of Chariot, which was peculiarly dedicated to that use, which the Latines called Thensa, and Vehiculum Deorum; and the Image was placed in a frame, or Shrine, which they called Ferculum: And that which they called Pompa, is the same that now is named Procession: According whereunto, amongst the Divine Honors which were given to Julius Caesar by the Senate, this was one, that in the Pompe (or Procession) at the Circaean games, he should have Thensam & Ferculum, a sacred Chariot, and a Shrine; which was as much, as to be carried up and down as a God: Just"
doc_629,natural_science,Voyage_Beagle_Darwin,"more or less perfect. The greater number consisted merely of a ring of red scoriae or slags, cemented together: and their height above the plain of lava was not more than from fifty to a hundred feet; none had been very lately active. The entire surface of this part of the island seems to have been permeated, like a sieve, by the subterranean vapours: here and there the lava, whilst soft, has been blown into great bubbles; and in other parts, the tops of caverns similarly formed have fallen in, leaving circular pits with steep sides. From the regular form of the many craters, they gave to the country an artificial appearance, which vividly reminded me of those parts of Staffordshire, where the great iron-foundries are most numerous. The day was glowing hot, and the scrambling over the rough surface and through the intricate thickets, was very fatiguing; but I was well repaid by the strange Cyclopean scene. As I was walking along I met two large tortoises, each of which must have weighed at least two hundred pounds: one was eating a piece of cactus, and as I approached, it stared at me and slowly walked away; the other gave a deep hiss, and drew in its head. These huge reptiles, surrounded by the black lava, the leafless shrubs, and large cacti, seemed to my fancy like some antediluvian animals. The few dull-coloured birds cared no more for me than they did for the great tortoises. 23rd.--The Beagle proceeded to Charles Island. This archipelago has long been frequented, first by the bucaniers, and latterly by whalers, but it is only within the last six years, that a small colony has been established here. The inhabitants are between two and three hundred in number; they are nearly all people of colour, who have been banished for political crimes from the Republic of the Equator, of which Quito is the capital. The settlement is placed about four and a half miles inland, and at a height probably of a thousand feet. In the first part of the road we passed through leafless thickets, as in Chatham Island. Higher up, the woods gradually became greener; and as soon as we crossed the ridge of the island, we were cooled by a fine southerly breeze, and our sight refreshed by a green and thriving vegetation. In this upper region coarse grasses and ferns abound; but there are no tree-ferns: I saw nowhere any member of the palm family, which is the more singular, as 360 miles northward, Cocos Island takes its name from the number of cocoa-nuts. The houses are irregularly scattered over a flat space of ground, which is cultivated with sweet potatoes and bananas. It will not easily be imagined how pleasant the sight of black mud was to us, after having been so long, accustomed to the parched soil of Peru and northern Chile. The inhabitants, although complaining of poverty, obtain, without much trouble, the means of subsistence. In the woods there are many wild pigs and goats; but the staple article of animal food is supplied by the tortoises. Their numbers have of course been greatly reduced in this island, but the people yet count on two days' hunting giving them food for the rest of the week. It is said that formerly single vessels have taken away as many as seven hundred, and that the ship's company of a frigate some years since brought down in one day two hundred tortoises to the beach. September 29th.--We doubled the south-west extremity of Albemarle Island, and the next day were"
